x,y,th,z1,phi1,z2,phi2,z3,phi3,z4,phi4,z5,phi5,z6,phi6,z7,phi7,z8,phi8,z9,phi9,z10,phi10,z11,phi11
58,42,-1.570796327,57,-1.570796327,18.97366596,-1.249045772,69.4046108,-0.938822085,43.60045871,-0.638913985,NaN,NaN,41,0,43.01162634,0.307045732,27.20294102,0.628796286,51.6139516,0.950546841,44.27188724,1.249045772,42,1.570796327
58,41,-1.570796327,57,-1.570796327,18.97366596,-1.249045772,68.00735254,-0.94200004,43.60045871,-0.638913985,NaN,NaN,40,0,42.05948169,0.314231899,25.8069758,0.620249486,51.6139516,0.950546841,44.27188724,1.249045772,42,1.570796327
58,40,-1.570796327,18,-1.570796327,18.97366596,-1.249045772,65.80273551,-0.936413506,43.60045871,-0.638913985,NaN,NaN,39,0,41.10960958,0.321750554,24.41311123,0.610725964,33.60059523,0.933247529,44.27188724,1.249045772,42,1.570796327
58,39,-1.570796327,18,-1.570796327,18.97366596,-1.249045772,64.40496875,-0.939716939,43.60045871,-0.638913985,NaN,NaN,38,0,39.84971769,0.305878871,23.60084744,0.635026735,32.20248438,0.939716939,44.27188724,1.249045772,42,1.570796327
58,38,-1.570796327,18,-1.570796327,18.97366596,-1.249045772,62.20128616,-0.933725998,43.60045871,-0.638913985,NaN,NaN,37,0,38.89730068,0.313620652,22.20360331,0.62548504,30,0.927295218,44.27188724,1.249045772,42,1.570796327
58,37,-1.570796327,18,-1.570796327,18.97366596,-1.249045772,60.80296045,-0.937163319,43.60045871,-0.638913985,NaN,NaN,36,0,37.94733192,0.321750554,20.80865205,0.614662952,28.60069929,0.934288111,44.27188724,1.249045772,42,1.570796327
58,36,-1.570796327,18,-1.570796327,18.97366596,-1.249045772,59.40538696,-0.940762417,43.01162634,-0.620249486,NaN,NaN,35,0,36.68787266,0.304510883,20,0.643501109,27.20294102,0.94200004,44.27188724,1.249045772,42,1.570796327
58,35,-1.570796327,18,-1.570796327,59.77457654,-1.264917455,57.20139858,-0.934288111,41.61730409,-0.614662952,NaN,NaN,34,0,35.73513677,0.312901228,20,0.643501109,25,0.927295218,44.27188724,1.249045772,42,1.570796327
58,34,-1.570796327,18,-1.570796327,59.77457654,-1.264917455,55.80322571,-0.938047492,40.80441153,-0.628796286,NaN,NaN,33,0,34.78505426,0.321750554,20,0.643501109,23.60084744,0.935769591,44.27188724,1.249045772,42,1.570796327
58,33,-1.570796327,18,-1.570796327,59.77457654,-1.264917455,54.40588203,-0.94200004,39.40812099,-0.62319933,NaN,NaN,32,0,33.52610923,0.302884868,20,0.643501109,21.40093456,0.917949696,44.27188724,1.249045772,42,1.570796327
58,32,-1.570796327,18,-1.570796327,59.77457654,-1.264917455,52.20153254,-0.934957903,38.01315562,-0.617191392,NaN,NaN,31,0,32.57299495,0.312042122,20,0.643501109,20,0.927295218,44.27188724,1.249045772,42,1.570796327
58,31,-1.570796327,18,-1.570796327,59.77457654,-1.264917455,50.80354318,-0.939105692,37.20215048,-0.632748835,NaN,NaN,30,0,31.6227766,0.321750554,20,0.643501109,18.60107524,0.938047492,44.27188724,1.249045772,42,1.570796327
58,30,-1.570796327,18,-1.570796327,59.77457654,-1.264917455,48.60041152,-0.931410421,35.80502758,-0.626742901,NaN,NaN,29,0,30.3644529,0.300920234,35.80502758,0.626742901,16.40121947,0.915100701,44.27188724,1.249045772,42,1.570796327
58,29,-1.570796327,57,-1.570796327,59.77457654,-1.264917455,32.20248438,-0.939716939,34.40930107,-0.620249486,NaN,NaN,28,0,29.41088234,0.310998281,34.40930107,0.620249486,15,0.927295218,27.51363298,1.237552026,42,1.570796327
58,28,-1.570796327,57,-1.570796327,59.77457654,-1.264917455,32.20248438,-0.939716939,33.01514804,-0.613207349,NaN,NaN,27,0,28.46049894,0.321750554,33.01514804,0.613207349,14.4222051,0.982793723,24.35159132,1.236059489,42,1.570796327
58,27,-1.570796327,57,-1.570796327,59.77457654,-1.264917455,32.20248438,-0.939716939,32.20248438,-0.631079387,NaN,NaN,26,0,27.20294102,0.298498932,32.20248438,0.631079387,14.4222051,0.982793723,21.1896201,1.234121507,42,1.570796327
58,26,-1.570796327,57,-1.570796327,59.77457654,-1.264917455,32.20248438,-0.939716939,30.8058436,-0.624023053,NaN,NaN,25,0,26.2488095,0.309702945,30.8058436,0.624023053,14.4222051,0.982793723,18.02775638,1.231503712,42,1.570796327
58,25,-1.570796327,57,-1.570796327,59.77457654,-1.264917455,32.20248438,-0.939716939,30,-0.643501109,NaN,NaN,24,0,25.29822128,0.321750554,29.41088234,0.616296937,14.4222051,0.982793723,14.86606875,1.227772386,42,1.570796327
58,24,-1.570796327,57,-1.570796327,59.77457654,-1.264917455,32.20248438,-0.939716939,NaN,NaN,NaN,NaN,23,0,24.04163056,0.295440837,28.01785145,0.607801996,14.4222051,0.982793723,12.64911064,1.249045772,42,1.570796327
58,23,-1.570796327,57,-1.570796327,59.77457654,-1.264917455,32.20248438,-0.939716939,NaN,NaN,NaN,NaN,22,0,23.08679276,0.308052781,27.20294102,0.628796286,14.4222051,0.982793723,12.64911064,1.249045772,42,1.570796327
58,22,-1.570796327,57,-1.570796327,59.77457654,-1.264917455,32.20248438,-0.939716939,NaN,NaN,NaN,NaN,21,0,22.13594362,0.321750554,25.8069758,0.620249486,35,0.927295218,12.64911064,1.249045772,42,1.570796327
58,21,-1.570796327,57,-1.570796327,59.77457654,-1.264917455,32.20248438,-0.939716939,NaN,NaN,NaN,NaN,20,0,20.88061302,0.291456794,24.41311123,0.610725964,33.60059523,0.933247529,12.64911064,1.249045772,42,1.570796327
58,20,-1.570796327,57,-1.570796327,59.77457654,-1.264917455,32.20248438,-0.939716939,NaN,NaN,NaN,NaN,19,0,19.92485885,0.305878871,23.60084744,0.635026735,32.20248438,0.939716939,12.64911064,1.249045772,12,1.570796327
58,19,-1.570796327,57,-1.570796327,27.51363298,-1.237552026,30,-0.927295218,NaN,NaN,NaN,NaN,18,0,18.97366596,0.321750554,22.20360331,0.62548504,30,0.927295218,12.64911064,1.249045772,12,1.570796327
58,18,-1.570796327,57,-1.570796327,27.20294102,-1.272297395,28.60069929,-0.934288111,NaN,NaN,NaN,NaN,17,0,17.72004515,0.286051442,20.80865205,0.614662952,28.60069929,0.934288111,44.27188724,1.249045772,12,1.570796327
58,17,-1.570796327,57,-1.570796327,27.20294102,-1.272297395,27.20294102,-0.94200004,NaN,NaN,NaN,NaN,16,0,16.76305461,0.302884868,19.41648784,0.602287346,27.20294102,0.94200004,44.27188724,1.249045772,12,1.570796327
58,16,-1.570796327,57,-1.570796327,27.20294102,-1.272297395,25,-0.927295218,NaN,NaN,NaN,NaN,15,0,15.8113883,0.321750554,18.60107524,0.632748835,25,0.927295218,44.27188724,1.249045772,12,1.570796327
58,15,-1.570796327,57,-1.570796327,27.20294102,-1.272297395,23.60084744,-0.935769591,NaN,NaN,NaN,NaN,14,0,14.56021978,0.278299659,17.20465053,0.620249486,23.60084744,0.935769591,44.27188724,1.249045772,12,1.570796327
58,14,-1.570796327,57,-1.570796327,27.20294102,-1.272297395,22.20360331,-0.945311287,NaN,NaN,NaN,NaN,13,0,13.60147051,0.298498932,15.8113883,0.605544664,21.40093456,0.917949696,41.10960958,1.249045772,42,1.570796327
58,13,-1.570796327,57,-1.570796327,27.20294102,-1.272297395,NaN,NaN,NaN,NaN,NaN,NaN,12,0,12.64911064,0.321750554,14.4222051,0.588002604,20,0.927295218,37,1.240498972,42,1.570796327
58,12,-1.570796327,57,-1.570796327,27.20294102,-1.272297395,NaN,NaN,NaN,NaN,NaN,NaN,11,0,11.40175425,0.266252049,13.60147051,0.628796286,18.60107524,0.938047492,33.83784863,1.23970025,42,1.570796327
58,11,-1.570796327,57,-1.570796327,27.20294102,-1.272297395,NaN,NaN,NaN,NaN,NaN,NaN,10,0,10.44030651,0.291456794,12.20655562,0.610725964,16.40121947,0.915100701,30.6757233,1.238736859,42,1.570796327
58,10,-1.570796327,26,-1.570796327,27.20294102,-1.272297395,NaN,NaN,NaN,NaN,NaN,NaN,9,0,9.486832981,0.321750554,10.81665383,0.588002604,15,0.927295218,27.51363298,1.237552026,42,1.570796327
58,9,-1.570796327,26,-1.570796327,24.35159132,-1.236059489,NaN,NaN,NaN,NaN,8.246211251,-0.244978663,8,0,8.246211251,0.244978663,10,0.643501109,12.80624847,0.896055385,24.35159132,1.236059489,42,1.570796327
58,8,-1.570796327,26,-1.570796327,21.1896201,-1.234121507,NaN,NaN,NaN,NaN,7.280109889,-0.278299659,7,0,7.280109889,0.278299659,8.602325267,0.620249486,11.40175425,0.909753158,21.1896201,1.234121507,42,1.570796327
58,7,-1.570796327,26,-1.570796327,18.97366596,-1.249045772,NaN,NaN,NaN,NaN,6.32455532,-0.321750554,6,0,6.32455532,0.321750554,7.211102551,0.588002604,10,0.927295218,18.02775638,1.231503712,42,1.570796327
58,6,-1.570796327,26,-1.570796327,NaN,NaN,NaN,NaN,NaN,NaN,5.099019514,-0.19739556,5,0,5.099019514,0.19739556,5.830951895,0.5404195,7.810249676,0.876058051,14.86606875,1.227772386,42,1.570796327
58,5,-1.570796327,26,-1.570796327,NaN,NaN,NaN,NaN,NaN,NaN,4.123105626,-0.244978663,4,0,4.123105626,0.244978663,5,0.643501109,6.403124237,0.896055385,11.70469991,1.222025323,42,1.570796327
58,5,-1.570796327,26,-1.570796327,NaN,NaN,NaN,NaN,NaN,NaN,4.123105626,-0.244978663,4,0,4.123105626,0.244978663,5,0.643501109,6.403124237,0.896055385,11.70469991,1.222025323,42,1.570796327
58,5,-1.396263402,20.39607805,-1.547933692,NaN,NaN,NaN,NaN,4.472135955,-0.638180534,4,-0.174532925,4.123105626,0.070445738,4.472135955,0.289114684,5.656854249,0.610865238,8.062257748,0.877117287,25.3179778,1.237608139,42.57933771,1.561412079
58,5,-1.221730476,NaN,NaN,NaN,NaN,4.472135955,-0.812713459,4.123105626,-0.594044514,4,-0.34906585,4.123105626,-0.104087187,5,0.294435258,6.403124237,0.546989534,12.64911064,0.899979922,42.01190308,1.245535503,27.85677655,1.58890431
58,5,-1.047197551,NaN,NaN,NaN,NaN,4.472135955,-0.987246385,4,-0.523598776,4.123105626,-0.278620112,4.472135955,-0.059951167,5.656854249,0.261799388,8.94427191,0.583549942,33.24154028,0.926573883,42.95346319,1.258290884,19.72308292,1.578921618
58,5,-0.872664626,NaN,NaN,4.472135955,-1.16177931,4.123105626,-0.943110364,4,-0.698131701,4.123105626,-0.453153038,5,-0.054630592,7.211102551,0.284662022,14.56021978,0.594364967,42.10700654,0.943972091,26,1.267455746,15.62049935,1.567402902
58,5,-0.698131701,NaN,NaN,4.123105626,-1.117643289,4,-0.872664626,4.123105626,-0.627685963,4.472135955,-0.409017017,5.656854249,-0.087266463,9.848857802,0.279907371,42.10700654,0.626824236,43.17406629,0.931874882,18.02775638,1.286134304,18.43908891,1.560301755
58,5,-0.523598776,4.472135955,-1.51084516,4.123105626,-1.292176214,4,-1.047197551,4.472135955,-0.583549942,5,-0.403696442,7.211102551,-0.064403828,16.4924225,0.278620112,42.19004622,0.618550482,23.2594067,0.968017985,15.62049935,1.218337052,83.35466394,1.566320654
58,5,-0.34906585,4.123105626,-1.46670914,4,-1.221730476,4.123105626,-0.976751813,4.472135955,-0.758082867,6.403124237,-0.325675092,10.77032961,-0.031440527,42.01190308,0.325260824,43.68065934,0.627365509,17.20465053,0.969315336,19.20937271,1.245121235,100.9009415,1.57617157
58,5,-0.174532925,4.123105626,-1.641242065,4,-1.396263402,4.472135955,-0.932615793,5.656854249,-0.610865238,8.062257748,-0.344613189,20.39607805,-0.022862635,42.42640687,0.31642998,22.36067977,0.638180534,16.2788206,0.916480193,88.58893836,1.251387883,71.02112362,1.575550978
58,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,42,0,44.27188724,0.321750554,16.40121947,0.655695626,55.21775077,0.952652101,99.92997548,1.255374802,95,1.570796327
58,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,42,0,44.27188724,0.321750554,16.40121947,0.655695626,55.21775077,0.952652101,99.92997548,1.255374802,95,1.570796327
59,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,41,0,43.01162634,0.307045732,16.40121947,0.655695626,18.60107524,0.938047492,99.92997548,1.255374802,95,1.570796327
60,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,40,0,42.05948169,0.314231899,16.40121947,0.655695626,16.40121947,0.915100701,99.92997548,1.255374802,70,1.570796327
61,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,39,0,41.10960958,0.321750554,16.40121947,0.655695626,15,0.927295218,99.92997548,1.255374802,70,1.570796327
62,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,38,0,39.84971769,0.305878871,16.40121947,0.655695626,12.80624847,0.896055385,99.92997548,1.255374802,70,1.570796327
63,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,37,0,38.89730068,0.313620652,16.40121947,0.655695626,12.20655562,0.960070362,99.92997548,1.255374802,70,1.570796327
64,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,36,0,37.94733192,0.321750554,16.40121947,0.655695626,12.20655562,0.960070362,99.92997548,1.255374802,70,1.570796327
65,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,35,0,36.68787266,0.304510883,16.40121947,0.655695626,12.20655562,0.960070362,14.86606875,1.227772386,70,1.570796327
66,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,34,0,35.73513677,0.312901228,16.40121947,0.655695626,12.20655562,0.960070362,11.70469991,1.222025323,70,1.570796327
67,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,33,0,34.78505426,0.321750554,16.40121947,0.655695626,12.20655562,0.960070362,10.44030651,1.279339532,70,1.570796327
68,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,32,0,33.52610923,0.302884868,16.40121947,0.655695626,12.20655562,0.960070362,10.44030651,1.279339532,70,1.570796327
69,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,31,0,32.57299495,0.312042122,16.40121947,0.655695626,12.20655562,0.960070362,10.44030651,1.279339532,70,1.570796327
70,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,30,0,31.6227766,0.321750554,16.40121947,0.655695626,12.20655562,0.960070362,10.44030651,1.279339532,10,1.570796327
71,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,29,0,30.3644529,0.300920234,16.40121947,0.655695626,12.20655562,0.960070362,10.44030651,1.279339532,10,1.570796327
72,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,28,0,29.41088234,0.310998281,16.40121947,0.655695626,12.20655562,0.960070362,10.44030651,1.279339532,10,1.570796327
73,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,27,0,28.46049894,0.321750554,33.01514804,0.613207349,12.20655562,0.960070362,10.44030651,1.279339532,10,1.570796327
74,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,26,0,27.20294102,0.298498932,32.20248438,0.631079387,12.20655562,0.960070362,10.44030651,1.279339532,10,1.570796327
75,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,25,0,26.2488095,0.309702945,30.8058436,0.624023053,12.20655562,0.960070362,10.44030651,1.279339532,10,1.570796327
76,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,24,0,25.29822128,0.321750554,29.41088234,0.616296937,12.20655562,0.960070362,10.44030651,1.279339532,10,1.570796327
77,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,23,0,24.04163056,0.295440837,28.01785145,0.607801996,12.20655562,0.960070362,10.44030651,1.279339532,10,1.570796327
78,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,22,0,23.08679276,0.308052781,27.20294102,0.628796286,12.20655562,0.960070362,10.44030651,1.279339532,10,1.570796327
79,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,21,0,22.13594362,0.321750554,25.8069758,0.620249486,35,0.927295218,10.44030651,1.279339532,10,1.570796327
80,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,20,0,20.88061302,0.291456794,24.41311123,0.610725964,33.60059523,0.933247529,10.44030651,1.279339532,10,1.570796327
81,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,19,0,19.92485885,0.305878871,23.60084744,0.635026735,32.20248438,0.939716939,10.44030651,1.279339532,10,1.570796327
82,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,18,0,18.97366596,0.321750554,22.20360331,0.62548504,30,0.927295218,10.44030651,1.279339532,10,1.570796327
83,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,17,0,17.72004515,0.286051442,20.80865205,0.614662952,28.60069929,0.934288111,47.12748667,1.269177281,10,1.570796327
84,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,16,0,16.76305461,0.302884868,19.41648784,0.602287346,27.20294102,0.94200004,47.12748667,1.269177281,10,1.570796327
85,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,15,0,15.8113883,0.321750554,18.60107524,0.632748835,25,0.927295218,47.12748667,1.269177281,10,1.570796327
86,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,14,0,14.56021978,0.278299659,17.20465053,0.620249486,23.60084744,0.935769591,44.27188724,1.249045772,95,1.570796327
87,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,13,0,13.60147051,0.298498932,15.8113883,0.605544664,21.40093456,0.917949696,41.10960958,1.249045772,95,1.570796327
88,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.70469991,-0.348771004,12,0,12.64911064,0.321750554,14.4222051,0.588002604,20,0.927295218,37,1.240498972,95,1.570796327
89,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,11.40175425,-0.266252049,11,0,11.40175425,0.266252049,13.60147051,0.628796286,18.60107524,0.938047492,33.83784863,1.23970025,95,1.570796327
90,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,10.44030651,-0.291456794,10,0,10.44030651,0.291456794,12.20655562,0.610725964,16.40121947,0.915100701,30.6757233,1.238736859,45,1.570796327
91,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,9.486832981,-0.321750554,9,0,9.486832981,0.321750554,10.81665383,0.588002604,15,0.927295218,27.51363298,1.237552026,45,1.570796327
92,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,8.246211251,-0.244978663,8,0,8.246211251,0.244978663,10,0.643501109,12.80624847,0.896055385,24.35159132,1.236059489,45,1.570796327
93,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,7.280109889,-0.278299659,7,0,7.280109889,0.278299659,8.602325267,0.620249486,11.40175425,0.909753158,21.1896201,1.234121507,45,1.570796327
94,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,6.403124237,-0.674740942,6.32455532,-0.321750554,6,0,6.32455532,0.321750554,7.211102551,0.588002604,10,0.927295218,18.02775638,1.231503712,45,1.570796327
95,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,5.830951895,-0.5404195,5.099019514,-0.19739556,5,0,5.099019514,0.19739556,5.830951895,0.5404195,7.810249676,0.876058051,14.86606875,1.227772386,45,1.570796327
95,5,0,4,-1.570796327,4.123105626,-1.325817664,5,-0.927295218,5.830951895,-0.5404195,5.099019514,-0.19739556,5,0,5.099019514,0.19739556,5.830951895,0.5404195,7.810249676,0.876058051,14.86606875,1.227772386,45,1.570796327
95,5,0.174532925,4.123105626,-1.500350589,4.472135955,-1.281681643,5.656854249,-0.959931089,5.385164807,-0.555039302,5.099019514,-0.371928485,5.099019514,0.022862635,5.385164807,0.205973452,7.071067812,0.610865238,10.29563014,0.889164897,32.38826948,1.24126666,NaN,NaN
95,5,0.34906585,4.123105626,-1.674883514,5,-1.276361068,5.830951895,-0.889485351,5.099019514,-0.54646141,5,-0.34906585,5.385164807,0.031440527,6.403124237,0.325675092,8.602325267,0.60148099,16.76305461,0.918845608,45.01110974,1.243949042,58.52349955,1.57050148
95,5,0.523598776,4.472135955,-1.630747493,5.656854249,-1.308996939,5.385164807,-0.904105153,5,-0.523598776,5.099019514,-0.326203216,5.830951895,0.016820725,7.071067812,0.261799388,11.18033989,0.583549942,42.29657197,0.928707592,NaN,NaN,109.772492,1.571993323
95,5,0.698131701,5,-1.625426919,5.830951895,-1.238551201,5.099019514,-0.895527261,5,-0.698131701,5.385164807,-0.317625324,6.403124237,-0.023390759,8.602325267,0.25241514,18.68154169,0.601717776,45.09988914,0.93923279,75.3923073,1.253171003,14.86606875,1.610479686
95,5,0.872664626,5.656854249,-1.658062789,5.385164807,-1.253171003,5,-0.872664626,5.099019514,-0.675269066,5.830951895,-0.332245126,7.810249676,0.003393425,12.08304597,0.271504208,45.09988914,0.631563537,NaN,NaN,18.02775638,1.286134304,14.86606875,1.531112967
95,5,1.047197551,5.830951895,-1.587617051,5.099019514,-1.244593111,5,-1.047197551,5.385164807,-0.666691174,6.403124237,-0.372456609,9.433981132,-0.03500054,21.58703314,0.289855595,45.27692569,0.634255997,76.55716818,0.940496846,14.86606875,1.261413836,19.72308292,1.562671035
95,5,1.221730476,5.385164807,-1.602236854,5,-1.221730476,5.099019514,-1.024334917,5.830951895,-0.681310976,7.810249676,-0.345672426,13,-0.045725269,45.01110974,0.326847285,70.88018059,0.635117292,17.20465053,0.969315336,15.62049935,1.225123901,71.51223672,1.562728167
95,5,1.396263402,5.099019514,-1.593658961,5.099019514,-1.198867842,5.385164807,-1.015757024,6.403124237,-0.721522459,10.29563014,-0.332565579,25.49509757,-0.022862635,NaN,NaN,77.82030583,0.626686787,14.14213562,0.959931089,20.59126028,1.238230748,95.35197953,1.576732312
95,5,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,45,0,63.2455532,0.321750554,16.40121947,0.655695626,16.40121947,0.915100701,98.67117107,1.261865583,63,1.570796327
95,5,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,45,0,63.2455532,0.321750554,16.40121947,0.655695626,16.40121947,0.915100701,98.67117107,1.261865583,63,1.570796327
95,6,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,44,0,63.2455532,0.321750554,16.40121947,0.655695626,15,0.927295218,75.89466384,1.249045772,63,1.570796327
95,7,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,43,0,63.2455532,0.321750554,16.40121947,0.655695626,12.80624847,0.896055385,24.35159132,1.236059489,63,1.570796327
95,8,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,42,0,63.2455532,0.321750554,113.8112472,0.629442281,12.20655562,0.960070362,21.1896201,1.234121507,63,1.570796327
95,9,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,41,0,63.2455532,0.321750554,112.4144119,0.627488243,12.20655562,0.960070362,18.02775638,1.231503712,63,1.570796327
95,10,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,40,0,63.2455532,0.321750554,111.0180166,0.62548504,12.20655562,0.960070362,14.86606875,1.227772386,63,1.570796327
95,11,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,39,0,63.2455532,0.321750554,109.6220781,0.623430811,12.20655562,0.960070362,11.70469991,1.222025323,94,1.570796327
95,12,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,38,0,63.2455532,0.321750554,108.8117641,0.628796286,12.20655562,0.960070362,10.44030651,1.279339532,94,1.570796327
95,13,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,37,0,63.2455532,0.321750554,107.4150827,0.626742901,12.20655562,0.960070362,10.44030651,1.279339532,94,1.570796327
95,14,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,36,0,63.2455532,0.321750554,106.0188662,0.624635423,78.00640999,0.940115028,10.44030651,1.279339532,94,1.570796327
95,15,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,35,0,63.2455532,0.321750554,105.2093152,0.63019391,75.80237463,0.93521062,10.44030651,1.279339532,10,1.570796327
95,16,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,34,0,88.23264702,0.310998281,103.8123307,0.628088071,74.40430095,0.938047492,10.44030651,1.279339532,10,1.570796327
95,17,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,33,0,87.2811549,0.314504304,102.4158191,0.625924794,73.81734214,0.948972039,10.44030651,1.279339532,10,1.570796327
95,18,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,32,0,86.33075929,0.318087567,101.0198,0.623701716,80.21221852,0.944749804,57.87054518,1.254510199,10,1.570796327
